"Time","%"
2025-07-08 23:29:52,43
2025-07-08 23:29:52,43
2025-07-08 23:30:55,43
2025-07-08 23:30:55,43
2025-07-08 23:31:58,43
2025-07-08 23:31:58,43
2025-07-08 23:33:01,43
2025-07-08 23:33:01,43
2025-07-08 23:34:04,43
2025-07-08 23:34:04,43
2025-07-08 23:35:07,43
2025-07-08 23:35:07,43
2025-07-08 23:36:10,43
2025-07-08 23:37:13,43
2025-07-08 23:37:13,43
2025-07-08 23:38:16,43
2025-07-08 23:38:16,43
2025-07-08 23:39:19,43
2025-07-08 23:39:19,43
2025-07-08 23:40:22,43
2025-07-08 23:40:22,43
2025-07-08 23:41:25,43
2025-07-08 23:41:25,43
2025-07-08 23:42:28,43
2025-07-08 23:42:28,43
2025-07-08 23:43:31,43
2025-07-08 23:43:31,43
2025-07-08 23:44:34,43
2025-07-08 23:45:37,43
2025-07-08 23:45:37,43
2025-07-08 23:46:40,43
2025-07-08 23:46:40,43
2025-07-08 23:48:46,43
2025-07-08 23:48:46,43
2025-07-08 23:49:49,43
2025-07-08 23:49:49,43
2025-07-08 23:50:52,43
2025-07-08 23:50:52,43
2025-07-08 23:51:55,43
2025-07-08 23:51:55,43
2025-07-08 23:52:58,43
2025-07-08 23:52:58,43
2025-07-08 23:54:01,43
2025-07-08 23:55:04,43
2025-07-08 23:55:04,43
2025-07-08 23:56:07,43
2025-07-08 23:56:07,43
2025-07-08 23:57:10,43
2025-07-08 23:57:10,43
2025-07-08 23:58:13,43.5
2025-07-08 23:58:13,43.5
2025-07-08 23:59:16,43
2025-07-08 23:59:16,43
2025-07-09 00:00:19,43.5
2025-07-09 00:00:19,43.5
2025-07-09 00:01:22,43.5
2025-07-09 00:01:22,43.5
2025-07-09 00:02:25,43.5
2025-07-09 00:02:25,43.5
2025-07-09 00:03:28,43.5
2025-07-09 00:03:28,43.5
2025-07-09 00:04:32,43.5
2025-07-09 00:04:32,43.5
2025-07-09 00:05:34,43.5
2025-07-09 00:05:34,43.5
2025-07-09 00:06:37,43.5
2025-07-09 00:06:37,43.5
2025-07-09 00:07:40,43.5
2025-07-09 00:07:40,43.5
2025-07-09 00:08:43,43.5
2025-07-09 00:08:43,43.5
2025-07-09 00:09:47,43.5
2025-07-09 00:10:49,43.5
2025-07-09 00:10:49,43.5
2025-07-09 00:11:52,43.5
2025-07-09 00:11:52,43.5
2025-07-09 00:12:55,43.5
2025-07-09 00:12:55,43.5
2025-07-09 00:13:58,43.5
2025-07-09 00:15:02,43.5
2025-07-09 00:15:02,43.5
2025-07-09 00:16:04,43.5
2025-07-09 00:16:04,43.5
2025-07-09 00:17:07,43.5
2025-07-09 00:18:10,43.5
2025-07-09 00:18:10,43.5
2025-07-09 00:19:13,43.5
2025-07-09 00:19:13,43.5
2025-07-09 00:20:17,43.5
2025-07-09 00:20:17,43.5
2025-07-09 00:21:19,43.5
2025-07-09 00:21:19,43.5
2025-07-09 00:22:22,43.5
2025-07-09 00:22:22,43.5
2025-07-09 00:23:25,43.5
2025-07-09 00:23:25,43.5
2025-07-09 00:24:28,43.5
2025-07-09 00:24:28,43.5
2025-07-09 00:25:31,43.5
2025-07-09 00:25:31,43.5
2025-07-09 00:26:34,43.5
2025-07-09 00:26:34,43.5
2025-07-09 00:27:37,43.5
2025-07-09 00:27:37,43.5
2025-07-09 00:28:40,43.5
2025-07-09 00:28:40,43.5
2025-07-09 00:29:44,43.5
2025-07-09 00:29:44,43.5
2025-07-09 00:30:46,43.5
2025-07-09 00:31:49,43.5
2025-07-09 00:31:49,43.5
2025-07-09 00:32:52,43.5
2025-07-09 00:32:52,43.5
2025-07-09 00:33:55,43.5
2025-07-09 00:33:55,43.5
2025-07-09 00:34:58,43.5
2025-07-09 00:34:58,43.5
2025-07-09 00:36:01,43.5
2025-07-09 00:36:01,43.5
2025-07-09 00:37:05,43.5
2025-07-09 00:37:05,43.5
2025-07-09 00:38:07,43.5
2025-07-09 00:39:10,43.5
2025-07-09 00:39:10,43.5
2025-07-09 00:40:14,43.5
2025-07-09 00:40:14,43.5
2025-07-09 00:41:17,43.5
2025-07-09 00:41:17,43.5
2025-07-09 00:42:20,43.5
2025-07-09 00:42:20,43.5
2025-07-09 00:43:23,43.5
2025-07-09 00:43:23,43.5
2025-07-09 00:44:26,43.5
2025-07-09 00:45:29,43.5
2025-07-09 00:46:32,43.5
2025-07-09 00:46:32,43.5
2025-07-09 00:47:35,43.5
2025-07-09 00:47:35,43.5
2025-07-09 00:48:40,40
2025-07-09 00:48:40,40
2025-07-09 00:49:43,42
2025-07-09 00:49:43,42
2025-07-09 00:50:46,43
2025-07-09 00:50:46,43
2025-07-09 00:51:49,43.5
2025-07-09 00:51:49,43.5
2025-07-09 00:52:52,43.5
2025-07-09 00:53:55,43.5
2025-07-09 00:53:55,43.5
2025-07-09 00:54:58,43.5
2025-07-09 00:54:58,43.5
2025-07-09 00:56:01,43.5
2025-07-09 00:56:01,43.5
2025-07-09 00:57:04,43.5
2025-07-09 00:57:04,43.5
2025-07-09 00:58:07,43.5
2025-07-09 00:58:07,43.5
2025-07-09 00:59:10,43.5
2025-07-09 00:59:10,43.5
2025-07-09 01:00:13,43.5
2025-07-09 01:00:13,43.5
2025-07-09 01:01:16,43.5
2025-07-09 01:01:16,43.5
2025-07-09 01:02:19,43.5
2025-07-09 01:02:19,43.5
2025-07-09 01:03:22,43.5
2025-07-09 01:03:22,43.5
2025-07-09 01:04:25,43.5
2025-07-09 01:05:28,43.5
2025-07-09 01:06:31,43.5
2025-07-09 01:06:31,43.5
2025-07-09 01:07:34,43.5
2025-07-09 01:07:34,43.5
2025-07-09 01:08:37,43.5
2025-07-09 01:08:37,43.5
2025-07-09 01:09:40,43.5
2025-07-09 01:09:40,43.5
2025-07-09 01:10:43,43.5
2025-07-09 01:10:43,43.5
2025-07-09 01:11:47,43.5
2025-07-09 01:11:47,43.5
2025-07-09 01:12:49,43.5
2025-07-09 01:13:52,43.5
2025-07-09 01:13:52,43.5
2025-07-09 01:14:55,43.5
2025-07-09 01:14:55,43.5
2025-07-09 01:15:58,43.5
2025-07-09 01:15:58,43.5
2025-07-09 01:17:02,43.5
2025-07-09 01:18:04,43.5
2025-07-09 01:18:04,43.5
2025-07-09 01:19:07,43.5
2025-07-09 01:19:07,43.5
2025-07-09 01:21:13,43.5
2025-07-09 01:21:13,43.5
2025-07-09 01:22:16,43.5
2025-07-09 01:22:16,43.5
2025-07-09 01:23:19,44
2025-07-09 01:24:22,43.5
2025-07-09 01:24:22,43.5
2025-07-09 01:25:25,43.5
2025-07-09 01:25:25,43.5
2025-07-09 01:26:28,43.5
2025-07-09 01:26:28,43.5
2025-07-09 01:27:31,44
2025-07-09 01:27:31,44
2025-07-09 01:28:34,44
2025-07-09 01:28:34,44
2025-07-09 01:29:37,44
2025-07-09 01:29:37,44
2025-07-09 01:30:40,44
2025-07-09 01:30:40,44
2025-07-09 01:31:43,43.5
2025-07-09 01:31:43,43.5
2025-07-09 01:32:46,44
2025-07-09 01:32:46,44
2025-07-09 01:33:49,44
2025-07-09 01:33:49,44
2025-07-09 01:34:52,44
2025-07-09 01:34:52,44
2025-07-09 01:35:55,43.5
2025-07-09 01:35:55,43.5
2025-07-09 01:36:58,44
2025-07-09 01:36:58,44
2025-07-09 01:38:01,44
2025-07-09 01:38:01,44
2025-07-09 01:39:04,44
2025-07-09 01:39:04,44
2025-07-09 01:40:07,44
2025-07-09 01:40:07,44
2025-07-09 01:41:10,44
2025-07-09 01:41:10,44
2025-07-09 01:42:13,44
2025-07-09 01:42:13,44
2025-07-09 01:43:16,43.5
2025-07-09 01:43:16,43.5
2025-07-09 01:44:19,44
2025-07-09 01:44:19,44
2025-07-09 01:45:22,44
2025-07-09 01:45:22,44
2025-07-09 01:46:25,44
2025-07-09 01:46:25,44
2025-07-09 01:47:28,44
2025-07-09 01:47:28,44
2025-07-09 01:48:31,44
2025-07-09 01:49:34,44
2025-07-09 01:49:34,44
2025-07-09 01:50:37,44
2025-07-09 01:50:37,44
2025-07-09 01:51:40,44
2025-07-09 01:51:40,44
2025-07-09 01:52:43,44
2025-07-09 01:52:43,44
2025-07-09 01:53:46,44
2025-07-09 01:53:46,44
2025-07-09 01:54:49,44
2025-07-09 01:54:49,44
2025-07-09 01:55:52,44
2025-07-09 01:55:52,44
2025-07-09 01:56:55,44
2025-07-09 01:56:55,44
2025-07-09 01:57:58,43.5
2025-07-09 01:57:58,43.5
2025-07-09 01:59:01,44
2025-07-09 01:59:01,44
2025-07-09 02:00:04,44
2025-07-09 02:00:04,44
2025-07-09 02:01:07,44
2025-07-09 02:01:07,44
2025-07-09 02:02:10,44
2025-07-09 02:02:10,44
2025-07-09 02:03:13,44
2025-07-09 02:03:13,44
2025-07-09 02:06:22,44
2025-07-09 02:06:22,44
2025-07-09 02:07:25,44
2025-07-09 02:07:25,44
2025-07-09 02:08:28,44
2025-07-09 02:08:28,44
2025-07-09 02:09:31,44
2025-07-09 02:09:31,44
2025-07-09 02:10:34,44
2025-07-09 02:10:34,44
2025-07-09 02:11:37,44
2025-07-09 02:11:37,44
2025-07-09 02:12:40,44
2025-07-09 02:12:40,44
2025-07-09 02:13:43,44
2025-07-09 02:14:46,44
2025-07-09 02:14:46,44
2025-07-09 02:15:49,44
2025-07-09 02:15:49,44
2025-07-09 02:16:52,44
2025-07-09 02:16:52,44
2025-07-09 02:17:55,44
2025-07-09 02:17:55,44
2025-07-09 02:18:58,44
2025-07-09 02:18:58,44
2025-07-09 02:20:01,44
2025-07-09 02:20:01,44
2025-07-09 02:21:04,44
2025-07-09 02:21:04,44
2025-07-09 02:22:07,44
2025-07-09 02:22:07,44
2025-07-09 02:23:10,44
2025-07-09 02:23:10,44
2025-07-09 02:24:13,44
2025-07-09 02:24:13,44
2025-07-09 02:25:16,44
2025-07-09 02:25:16,44
2025-07-09 02:26:19,44
2025-07-09 02:27:22,44
2025-07-09 02:27:22,44
2025-07-09 02:28:57,38.5
2025-07-09 02:28:57,38.5
2025-07-09 02:30:00,42
2025-07-09 02:30:00,42
2025-07-09 02:31:03,43
2025-07-09 02:31:03,43
2025-07-09 02:32:06,43.5
2025-07-09 02:32:06,43.5
2025-07-09 02:33:09,44
2025-07-09 02:33:09,44
2025-07-09 02:34:12,44
2025-07-09 02:34:12,44
2025-07-09 02:35:15,44
2025-07-09 02:35:15,44
2025-07-09 02:36:18,44
2025-07-09 02:36:18,44
2025-07-09 02:37:21,44
2025-07-09 02:37:21,44
2025-07-09 02:38:24,44
2025-07-09 02:38:24,44
2025-07-09 02:39:27,44
2025-07-09 02:39:27,44
2025-07-09 02:40:30,44
2025-07-09 02:40:30,44
2025-07-09 02:42:36,44
2025-07-09 02:43:39,44
2025-07-09 02:43:39,44
2025-07-09 02:44:42,44
2025-07-09 02:44:42,44
2025-07-09 02:45:45,44
2025-07-09 02:45:45,44
2025-07-09 02:46:48,44
2025-07-09 02:46:48,44
2025-07-09 02:47:51,44
2025-07-09 02:47:51,44
2025-07-09 02:48:54,44
2025-07-09 02:48:54,44
2025-07-09 02:49:57,44
2025-07-09 02:49:57,44
2025-07-09 02:51:00,44
2025-07-09 02:51:00,44
2025-07-09 02:52:03,44
2025-07-09 02:52:03,44
2025-07-09 02:53:06,44
2025-07-09 02:53:06,44
2025-07-09 02:54:09,44
2025-07-09 02:54:09,44
2025-07-09 02:55:12,44
2025-07-09 02:56:15,44
2025-07-09 02:56:15,44
2025-07-09 02:57:18,44
2025-07-09 02:58:21,44
2025-07-09 02:58:21,44
2025-07-09 02:59:24,44
2025-07-09 02:59:24,44
2025-07-09 03:00:27,44
2025-07-09 03:00:27,44
2025-07-09 03:01:29,44
2025-07-09 03:01:29,44
2025-07-09 03:02:32,44
2025-07-09 03:02:32,44
2025-07-09 03:03:35,44
2025-07-09 03:04:38,44
2025-07-09 03:04:38,44
2025-07-09 03:05:41,44
2025-07-09 03:05:41,44
2025-07-09 03:06:44,44
2025-07-09 03:06:44,44
2025-07-09 03:07:47,44
2025-07-09 03:07:47,44
2025-07-09 03:08:50,44
2025-07-09 03:08:50,44
2025-07-09 03:09:53,44
2025-07-09 03:09:53,44
2025-07-09 03:10:56,44
2025-07-09 03:10:56,44
2025-07-09 03:13:02,44
2025-07-09 03:13:02,44
2025-07-09 03:14:05,44
2025-07-09 03:14:05,44
2025-07-09 03:15:09,44
2025-07-09 03:15:09,44
2025-07-09 03:16:11,44
2025-07-09 03:16:11,44
2025-07-09 03:17:14,44
2025-07-09 03:17:14,44
2025-07-09 03:18:17,44
2025-07-09 03:18:17,44
2025-07-09 03:19:20,44
2025-07-09 03:19:20,44
2025-07-09 03:20:23,44
2025-07-09 03:20:23,44
2025-07-09 03:21:26,44
2025-07-09 03:21:26,44
2025-07-09 03:22:29,44
2025-07-09 03:22:29,44
2025-07-09 03:23:32,44
2025-07-09 03:23:32,44
2025-07-09 03:24:35,44
2025-07-09 03:24:35,44
2025-07-09 03:25:38,44
2025-07-09 03:25:38,44
2025-07-09 03:26:41,44
2025-07-09 03:26:41,44
2025-07-09 03:27:44,44
2025-07-09 03:27:44,44
2025-07-09 03:28:47,44
2025-07-09 03:28:47,44
2025-07-09 03:29:50,44
2025-07-09 03:29:50,44
2025-07-09 03:30:53,44
2025-07-09 03:31:56,44
2025-07-09 03:31:56,44
2025-07-09 03:32:59,44
2025-07-09 03:32:59,44
2025-07-09 03:34:02,44
2025-07-09 03:34:02,44
2025-07-09 03:35:05,44
2025-07-09 03:35:05,44
2025-07-09 03:36:08,44
2025-07-09 03:36:08,44
2025-07-09 03:37:11,44
2025-07-09 03:37:11,44
2025-07-09 03:38:14,44
2025-07-09 03:38:14,44
2025-07-09 03:39:17,44
2025-07-09 03:39:17,44
2025-07-09 03:40:20,44
2025-07-09 03:40:20,44
2025-07-09 03:41:23,44
2025-07-09 03:41:23,44
2025-07-09 03:42:26,44
2025-07-09 03:42:26,44
2025-07-09 03:43:29,44
2025-07-09 03:43:29,44
2025-07-09 03:44:31,44
2025-07-09 03:44:31,44
2025-07-09 03:45:34,44
2025-07-09 03:45:34,44
2025-07-09 03:46:37,44
2025-07-09 03:46:37,44
2025-07-09 03:47:40,44
2025-07-09 03:47:40,44
2025-07-09 03:48:43,44
2025-07-09 03:48:43,44
2025-07-09 03:49:46,44
2025-07-09 03:49:46,44
2025-07-09 03:50:49,44
2025-07-09 03:50:49,44
2025-07-09 03:51:52,44
2025-07-09 03:52:55,44
2025-07-09 03:52:55,44
2025-07-09 03:53:58,44
2025-07-09 03:53:58,44
2025-07-09 03:55:01,44
2025-07-09 03:55:01,44
2025-07-09 03:56:04,44
2025-07-09 03:57:07,44
2025-07-09 03:58:10,44
2025-07-09 03:58:10,44
2025-07-09 03:59:13,44
2025-07-09 03:59:13,44
2025-07-09 04:00:16,44
2025-07-09 04:00:16,44
2025-07-09 04:01:19,44
2025-07-09 04:01:19,44
2025-07-09 04:02:22,44
2025-07-09 04:02:22,44
2025-07-09 04:03:25,44
2025-07-09 04:03:25,44
2025-07-09 04:04:28,44
2025-07-09 04:05:31,44
2025-07-09 04:06:34,44
2025-07-09 04:06:34,44
2025-07-09 04:07:37,44
2025-07-09 04:07:37,44
2025-07-09 04:08:40,44
2025-07-09 04:08:40,44
2025-07-09 04:09:43,44
2025-07-09 04:09:43,44
2025-07-09 04:10:46,44
2025-07-09 04:11:49,44
2025-07-09 04:12:52,44
2025-07-09 04:12:52,44
2025-07-09 04:13:55,44
2025-07-09 04:13:55,44
2025-07-09 04:14:58,44
2025-07-09 04:14:58,44
2025-07-09 04:16:01,44
2025-07-09 04:16:01,44
2025-07-09 04:17:04,44
2025-07-09 04:17:04,44
2025-07-09 04:18:07,44
2025-07-09 04:18:07,44
2025-07-09 04:19:10,44
2025-07-09 04:19:10,44
2025-07-09 04:20:13,44
2025-07-09 04:20:13,44
2025-07-09 04:21:16,44
2025-07-09 04:21:16,44
2025-07-09 04:22:19,44
2025-07-09 04:22:19,44
2025-07-09 04:23:22,44
2025-07-09 04:23:22,44
2025-07-09 04:24:25,44
2025-07-09 04:24:25,44
2025-07-09 04:25:28,44
2025-07-09 04:26:31,44
2025-07-09 04:26:31,44
2025-07-09 04:27:33,44
2025-07-09 04:27:33,44
2025-07-09 04:28:36,44
2025-07-09 04:29:39,44
2025-07-09 04:29:39,44
2025-07-09 04:30:42,44.5
2025-07-09 04:30:42,44.5
2025-07-09 04:31:45,44
2025-07-09 04:32:48,44
2025-07-09 04:32:48,44
2025-07-09 04:33:51,44
2025-07-09 04:34:54,44
2025-07-09 04:34:54,44
2025-07-09 04:35:57,44
2025-07-09 04:35:57,44
2025-07-09 04:37:00,44
2025-07-09 04:38:03,44
2025-07-09 04:38:03,44
2025-07-09 04:39:06,44
2025-07-09 04:40:09,44
2025-07-09 04:40:09,44
2025-07-09 04:41:12,44
2025-07-09 04:41:12,44
2025-07-09 04:42:15,44
2025-07-09 04:42:15,44
2025-07-09 04:43:18,44
2025-07-09 04:43:18,44
2025-07-09 04:44:21,44
2025-07-09 04:44:21,44
2025-07-09 04:46:27,44
2025-07-09 04:46:27,44
2025-07-09 04:47:43,38.5
2025-07-09 04:47:43,38.5
2025-07-09 04:48:46,42
2025-07-09 04:48:46,42
2025-07-09 04:49:49,43.5
2025-07-09 04:49:49,43.5
2025-07-09 04:50:52,44
2025-07-09 04:50:52,44
2025-07-09 04:51:55,44
2025-07-09 04:51:55,44
2025-07-09 04:52:58,44
2025-07-09 04:52:58,44
2025-07-09 04:54:02,44.5
2025-07-09 04:55:04,44.5
2025-07-09 04:55:04,44.5
2025-07-09 04:56:07,44.5
2025-07-09 04:56:07,44.5
2025-07-09 04:57:10,44
2025-07-09 04:57:10,44
2025-07-09 04:58:13,44
2025-07-09 04:58:13,44
2025-07-09 04:59:16,44.5
2025-07-09 04:59:16,44.5
2025-07-09 05:00:19,44
2025-07-09 05:00:19,44
2025-07-09 05:01:22,44.5
2025-07-09 05:01:22,44.5
2025-07-09 05:02:25,44.5
2025-07-09 05:02:25,44.5
2025-07-09 05:03:28,44
2025-07-09 05:03:28,44
2025-07-09 05:04:31,44
2025-07-09 05:04:31,44
2025-07-09 05:05:34,44
2025-07-09 05:06:37,44
2025-07-09 05:06:37,44
2025-07-09 05:07:40,44
2025-07-09 05:07:40,44
2025-07-09 05:08:43,44
2025-07-09 05:08:43,44
2025-07-09 05:09:46,44
2025-07-09 05:09:46,44
2025-07-09 05:10:49,43.5
2025-07-09 05:10:49,43.5
2025-07-09 05:11:52,43.5
2025-07-09 05:11:52,43.5
2025-07-09 05:12:55,43.5
2025-07-09 05:13:58,43.5
2025-07-09 05:13:58,43.5
2025-07-09 05:15:01,43.5
2025-07-09 05:15:01,43.5
2025-07-09 05:16:04,43
2025-07-09 05:16:04,43
2025-07-09 05:16:54,37.5
2025-07-09 05:16:54,37.5
2025-07-09 05:17:57,41
2025-07-09 05:17:57,41
2025-07-09 05:19:00,42.5
2025-07-09 05:19:00,42.5
2025-07-09 05:20:03,43
2025-07-09 05:20:03,43
2025-07-09 05:21:06,43
2025-07-09 05:21:06,43
2025-07-09 05:22:09,43
2025-07-09 05:22:09,43
2025-07-09 05:23:12,43
2025-07-09 05:23:12,43
2025-07-09 05:24:15,43
2025-07-09 05:24:15,43
2025-07-09 05:25:18,43
2025-07-09 05:25:18,43
2025-07-09 05:26:21,42.5
2025-07-09 05:26:21,42.5
2025-07-09 05:27:24,42.5
2025-07-09 05:27:24,42.5
2025-07-09 05:28:27,42.5
2025-07-09 05:28:27,42.5
2025-07-09 05:29:30,42.5
2025-07-09 05:30:33,42.5
2025-07-09 05:30:33,42.5
2025-07-09 05:31:36,42.5
2025-07-09 05:31:36,42.5
2025-07-09 05:32:39,42.5
2025-07-09 05:32:39,42.5
2025-07-09 05:33:42,42.5
2025-07-09 05:33:42,42.5
2025-07-09 05:34:45,42.5
2025-07-09 05:34:45,42.5
2025-07-09 05:35:48,42.5
2025-07-09 05:35:48,42.5
2025-07-09 05:36:51,42.5
2025-07-09 05:36:51,42.5
2025-07-09 05:37:54,42.5
2025-07-09 05:37:54,42.5
2025-07-09 05:38:57,42.5
2025-07-09 05:38:57,42.5
2025-07-09 05:40:00,42.5
2025-07-09 05:40:00,42.5
2025-07-09 05:41:03,42.5
2025-07-09 05:42:06,42.5
2025-07-09 05:42:06,42.5
2025-07-09 05:43:09,42.5
2025-07-09 05:43:09,42.5
2025-07-09 05:44:12,42.5
2025-07-09 05:44:12,42.5
2025-07-09 05:45:15,42.5
2025-07-09 05:45:15,42.5
2025-07-09 05:46:18,42
2025-07-09 05:46:18,42
2025-07-09 05:47:21,42.5
2025-07-09 05:47:21,42.5
2025-07-09 05:48:24,42
2025-07-09 05:48:24,42
2025-07-09 05:49:27,42
2025-07-09 05:49:27,42
2025-07-09 05:50:30,42
2025-07-09 05:50:30,42
2025-07-09 05:51:33,42
2025-07-09 05:52:36,42
2025-07-09 05:52:36,42
2025-07-09 05:54:18,40
2025-07-09 05:54:18,40
2025-07-09 05:56:24,42
2025-07-09 05:56:24,42
2025-07-09 05:57:27,42
2025-07-09 05:57:27,42
2025-07-09 05:58:30,42
2025-07-09 05:58:30,42
2025-07-09 05:59:33,42
2025-07-09 05:59:33,42
2025-07-09 06:00:36,42
2025-07-09 06:00:36,42
2025-07-09 06:02:42,42
2025-07-09 06:02:42,42
2025-07-09 06:03:45,42
2025-07-09 06:03:45,42
2025-07-09 06:04:48,42
2025-07-09 06:04:48,42
2025-07-09 06:05:51,42
2025-07-09 06:05:51,42
2025-07-09 06:06:54,42
2025-07-09 06:06:54,42
2025-07-09 06:07:57,42
2025-07-09 06:07:57,42
2025-07-09 06:09:00,42
2025-07-09 06:09:00,42
2025-07-09 06:10:03,42
2025-07-09 06:10:03,42
2025-07-09 06:11:06,42
2025-07-09 06:11:06,42
2025-07-09 06:12:09,42
2025-07-09 06:12:09,42
2025-07-09 06:13:12,42
2025-07-09 06:13:12,42
2025-07-09 06:16:22,42
2025-07-09 06:16:22,42
2025-07-09 06:17:25,42
2025-07-09 06:17:25,42
2025-07-09 06:18:28,42
2025-07-09 06:18:28,42
2025-07-09 06:19:31,42
2025-07-09 06:19:31,42
2025-07-09 06:20:34,42
2025-07-09 06:20:34,42
2025-07-09 06:21:37,42
2025-07-09 06:21:37,42
2025-07-09 06:22:40,42
2025-07-09 06:22:40,42
2025-07-09 06:23:43,42
2025-07-09 06:23:43,42
2025-07-09 06:24:46,42
2025-07-09 06:25:49,42
2025-07-09 06:25:49,42
2025-07-09 06:26:52,42
2025-07-09 06:26:52,42
2025-07-09 06:27:55,42
2025-07-09 06:27:55,42
2025-07-09 06:28:58,42
2025-07-09 06:28:58,42
2025-07-09 06:30:01,42
2025-07-09 06:30:01,42
2025-07-09 06:31:04,42
2025-07-09 06:31:04,42
2025-07-09 06:33:10,42
2025-07-09 06:33:10,42
2025-07-09 06:34:13,42
2025-07-09 06:34:13,42
2025-07-09 06:35:16,42
2025-07-09 06:35:16,42
2025-07-09 06:36:19,42
2025-07-09 06:36:19,42
2025-07-09 06:37:22,42
2025-07-09 06:37:22,42
2025-07-09 06:38:25,42
2025-07-09 06:38:25,42
2025-07-09 06:39:28,42
2025-07-09 06:39:28,42
2025-07-09 06:40:31,42
2025-07-09 06:40:31,42
2025-07-09 06:41:34,42
2025-07-09 06:41:34,42
2025-07-09 06:42:37,42
2025-07-09 06:42:37,42
2025-07-09 06:43:40,42
2025-07-09 06:44:43,42
2025-07-09 06:44:43,42
2025-07-09 06:45:46,42
2025-07-09 06:45:46,42
2025-07-09 06:46:49,42
2025-07-09 06:47:52,42
2025-07-09 06:47:52,42
2025-07-09 06:48:55,42
2025-07-09 06:49:58,42
2025-07-09 06:49:58,42
2025-07-09 06:51:02,42
2025-07-09 06:51:02,42
2025-07-09 06:52:05,42
2025-07-09 06:52:05,42
2025-07-09 06:53:08,42
2025-07-09 06:53:08,42
2025-07-09 06:54:11,42
2025-07-09 06:54:11,42
2025-07-09 06:55:14,42
2025-07-09 06:55:14,42
2025-07-09 06:56:17,42
2025-07-09 06:56:17,42
2025-07-09 06:57:20,42
2025-07-09 06:57:20,42
2025-07-09 06:58:23,42
2025-07-09 06:58:23,42
2025-07-09 06:59:26,42
2025-07-09 07:00:29,42
2025-07-09 07:00:29,42
2025-07-09 07:01:32,42
2025-07-09 07:02:35,42
2025-07-09 07:03:38,42
2025-07-09 07:03:38,42
2025-07-09 07:04:41,42
2025-07-09 07:04:41,42
2025-07-09 07:05:44,42
2025-07-09 07:05:44,42
2025-07-09 07:06:47,42
2025-07-09 07:06:47,42
2025-07-09 07:07:50,42
2025-07-09 07:07:50,42
2025-07-09 07:08:53,42
2025-07-09 07:08:53,42
2025-07-09 07:09:56,42
2025-07-09 07:09:56,42
2025-07-09 07:10:59,42
2025-07-09 07:10:59,42
2025-07-09 07:12:02,42
2025-07-09 07:12:02,42
2025-07-09 07:13:05,42
2025-07-09 07:13:05,42
2025-07-09 07:14:08,42
2025-07-09 07:14:08,42
2025-07-09 07:15:11,42
2025-07-09 07:15:11,42
2025-07-09 07:16:14,42
2025-07-09 07:16:14,42
2025-07-09 07:18:20,42
2025-07-09 07:18:20,42
2025-07-09 07:19:23,42
2025-07-09 07:19:23,42
2025-07-09 07:20:26,42
2025-07-09 07:21:29,42
2025-07-09 07:21:29,42
2025-07-09 07:22:32,42
2025-07-09 07:22:32,42
2025-07-09 07:23:36,42
2025-07-09 07:24:39,42
2025-07-09 07:24:39,42
2025-07-09 07:25:42,42
2025-07-09 07:25:42,42
2025-07-09 07:26:45,42
2025-07-09 07:26:45,42
2025-07-09 07:27:48,42
2025-07-09 07:27:48,42
2025-07-09 07:28:51,42
2025-07-09 07:28:51,42
2025-07-09 07:29:54,42
2025-07-09 07:29:54,42
2025-07-09 07:30:57,42
2025-07-09 07:32:00,42
2025-07-09 07:32:00,42
2025-07-09 07:33:03,42
2025-07-09 07:33:03,42
2025-07-09 07:34:06,42
2025-07-09 07:34:06,42
2025-07-09 07:35:09,42
2025-07-09 07:35:09,42
2025-07-09 07:36:12,42
2025-07-09 07:36:12,42
2025-07-09 07:37:15,42
2025-07-09 07:37:15,42
2025-07-09 07:38:18,42
2025-07-09 07:38:18,42
2025-07-09 07:39:21,42
2025-07-09 07:39:21,42
2025-07-09 07:40:24,42
2025-07-09 07:40:24,42
2025-07-09 07:41:27,42
2025-07-09 07:41:27,42
2025-07-09 07:42:30,42
2025-07-09 07:43:33,42
2025-07-09 07:43:33,42
2025-07-09 07:44:36,42
2025-07-09 07:44:36,42
2025-07-09 07:45:39,42
2025-07-09 07:45:39,42
2025-07-09 07:46:42,42
2025-07-09 07:47:58,36.5
2025-07-09 07:47:58,36.5
2025-07-09 07:49:01,40
2025-07-09 07:49:01,40
2025-07-09 07:50:04,41
2025-07-09 07:50:04,41
2025-07-09 07:51:07,41.5
2025-07-09 07:51:07,41.5
2025-07-09 07:52:10,42
2025-07-09 07:52:10,42
2025-07-09 07:53:13,42
2025-07-09 07:53:13,42
2025-07-09 07:54:16,42
2025-07-09 07:54:16,42
2025-07-09 07:55:19,42
2025-07-09 07:55:19,42
2025-07-09 07:56:22,42
2025-07-09 07:56:22,42
2025-07-09 07:57:25,42
2025-07-09 07:57:25,42
2025-07-09 07:58:28,42
2025-07-09 07:58:28,42
2025-07-09 07:59:31,42
2025-07-09 07:59:31,42
2025-07-09 08:00:34,41.5
2025-07-09 08:00:34,41.5
2025-07-09 08:01:37,41.5
2025-07-09 08:02:40,42
2025-07-09 08:02:40,42
2025-07-09 08:03:43,42
2025-07-09 08:03:43,42
2025-07-09 08:04:46,41.5
2025-07-09 08:04:46,41.5
2025-07-09 08:05:49,41.5
2025-07-09 08:05:49,41.5
2025-07-09 08:06:52,41.5
